Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,326,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,249,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
6,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,57,No
6,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,58,Yes
6,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,58,No
6,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,57,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,156,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,124,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,55,No
6,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
6,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,90,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,219,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16881,0,0,0,0,0,0,0,0,0,0,0,0,0,110,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,123,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,493,0,0,0,0,0,0,0,0,0,0,0,0,0,87,No
6,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,390,0,0,0,0,0,0,0,0,0,0,0,0,0,87,No
6,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,918,0,0,0,0,0,0,0,0,0,0,0,0,0,87,No
6,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,89,0,0,0,0,0,0,0,0,0,0,0,0,0,87,No
6,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,320,0,0,0,0,0,0,0,0,0,0,0,0,0,87,No
6,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,69,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,85,2,1,0,1,1,1,1.00,0,0,0,12,12,12.00,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,523,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,86,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,783,63,2,0,1,54,28,27.00,45,23,22.50,2,1,1.00,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,96,0,0,0,0,0,0,0,0,0,0,0,0,0,50,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,203,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,195,0,0,0,0,0,0,0,0,0,0,0,0,0,50,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,97,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,81,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,81,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,81,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,146,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,195,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,771,0,0,0,0,0,0,0,0,0,0,0,0,0,42,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,148,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,93,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,765,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,462,20,1,0,1,15,15,15.00,10,10,10.00,13,13,13.00,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,170,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,135,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,83,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,39,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,415,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,89,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,111,3,0,2,72,35,24.00,33,16,11.00,16,14,5.33,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,79,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,153,11,1,0,1,8,8,8.00,5,5,5.00,15,15,15.00,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,48,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,333,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,705,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,181,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,175,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,142,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,324,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,280,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Yes
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,601,2,1,0,1,1,1,1.00,0,0,0,5,5,5.00,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,175,20,4,0,1,11,5,2.75,2,2,0.50,6,3,1.50,39,No
6,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,377,0,0,0,0,0,0,0,0,0,0,0,0,0,48,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,250,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,41,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,116,0,0,0,0,0,0,0,0,0,0,0,0,0,109,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,265,4,1,0,1,2,2,2.00,0,0,0,6,6,6.00,38,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,314,322,2,0,1,295,150,147.50,268,138,134.00,4,2,2.00,52,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,347,0,0,0,0,0,0,0,0,0,0,0,0,0,58,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,90,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,149,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,676,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,41,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,41,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,41,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,266,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,68,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,308,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,260,0,0,0,0,0,0,0,0,0,0,0,0,0,65,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,224,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,62,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,221,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,227,0,0,0,0,0,0,0,0,0,0,0,0,0,82,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,697,0,0,0,0,0,0,0,0,0,0,0,0,0,66,Yes
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,306,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,237,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Yes
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,246,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,253,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Yes
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,216,0,0,0,0,0,0,0,0,0,0,0,0,0,93,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,98,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,266,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,273,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,132,No
