Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/SessionTableDescriptor.java,37,90,2,0,2,90,45,45.00,90,45,45.00,4,2,2.00,4,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/TableDescriptor.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/TableOptionsTableDescriptor.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/TableStatsTableDescriptor.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/TablesTableDescriptor.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/dictionary/TablespacesTableDescriptor.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,2198,1388,19,0,4,965,242,50.79,542,125,28.53,163,16,8.58,89,Yes
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/CatalogStore.java,116,28,2,0,2,6,3,3.00,-16,-8,-8.00,36,18,18.00,103,Yes
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/DerbyStore.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,89,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MariaDBStore.java,48,79,5,0,3,45,18,9.00,11,4,2.20,40,12,8.00,50,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MemStore.java,662,283,8,0,4,220,85,27.50,157,57,19.63,99,19,12.38,103,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MySQLStore.java,48,99,5,0,3,54,18,10.80,9,3,1.80,45,13,9.00,89,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/OracleStore.java,46,6,3,0,2,3,1,1.00,0,0,0,42,14,14.00,35,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/PostgreSQLStore.java,48,12,3,0,2,6,2,2.00,0,0,0,45,15,15.00,36,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/XMLCatalogSchemaManager.java,720,89,3,0,2,89,30,29.67,89,30,29.67,6,2,2.00,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/BaseSchema.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/DatabaseObject.java,97,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/DatabaseObjectType.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/SQLObject.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/SchemaPatch.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/object/StoreObject.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-catalog/tajo-catalog-server/src/test/java/org/apache/tajo/catalog/TestCatalog.java,971,580,14,0,4,535,101,38.21,490,101,35.00,179,20,12.79,103,Yes
5,tajo-catalog/tajo-catalog-server/src/test/java/org/apache/tajo/catalog/store/TestXMLCatalogSchemaManager.java,480,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No
5,tajo-cli/src/main/java/org/apache/tajo/cli/tools/TajoAdmin.java,394,90,7,0,4,39,14,5.57,-12,2,-1.71,11,4,1.57,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tools/TajoDump.java,180,4,2,0,2,2,1,1.00,0,0,0,33,19,16.50,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tools/TajoGetConf.java,132,10,2,0,2,0,0,0,-10,-5,-5.00,4,2,2.00,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tools/TajoHAAdmin.java,180,41,5,0,3,14,5,2.80,-13,1,-2.60,15,5,3.00,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/DefaultTajoCliOutputFormatter.java,185,20,6,0,4,6,1,1.00,-8,0,-1.33,33,20,5.50,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/InvalidStatementException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/ParsedResult.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/SimpleParser.java,333,39,8,0,4,21,6,2.63,3,1,0.38,30,14,3.75,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/TajoCli.java,606,142,4,0,3,76,34,19.00,10,7,2.50,20,7,5.00,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/TajoCliOutputFormatter.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/TajoFileHistory.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ConnectDatabaseCommand.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/CopyrightCommand.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/DescFunctionCommand.java,103,72,4,0,2,16,4,4.00,-40,-10,-10.00,35,21,8.75,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/DescTableCommand.java,116,38,10,0,2,14,3,1.40,-10,1,-1.00,124,22,12.40,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ExecExternalShellCommand.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ExitCommand.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/HdfsCommand.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/HelpCommand.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ListDatabaseCommand.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/SetCommand.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/TajoAdminCommand.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/TajoGetConfCommand.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/TajoHAAdminCommand.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/TajoShellCommand.java,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/UnsetCommand.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/VersionCommand.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/CatalogAdminClient.java,124,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/CatalogAdminClientImpl.java,163,1108,8,0,3,469,263,58.63,-170,30,-21.25,41,15,5.13,33,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/DummyServiceTracker.java,83,57,3,0,2,54,18,18.00,51,17,17.00,13,7,4.33,21,No
5,tajo-client/src/main/java/org/apache/tajo/client/InvalidClientSessionException.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/QueryClient.java,88,16,4,0,3,16,4,4.00,16,4,4.00,22,10,5.50,33,No
5,tajo-client/src/main/java/org/apache/tajo/client/QueryClientImpl.java,455,1069,14,0,6,531,260,37.93,-7,71,-0.50,77,16,5.50,33,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/QueryStatus.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/ResultSetUtil.java,189,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/SessionConnection.java,317,1092,23,0,5,656,190,28.52,220,60,9.57,103,18,4.48,33,No
5,tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java,25,9,3,0,2,9,3,3.00,9,3,3.00,12,6,4.00,103,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/TajoClientImpl.java,188,32,4,0,3,32,8,8.00,32,8,8.00,30,12,7.50,33,Yes
5,tajo-client/src/main/java/org/apache/tajo/client/TajoClientUtil.java,104,63,3,0,2,60,20,20.00,57,19,19.00,15,7,5.00,33,Yes
5,tajo-client/src/main/java/org/apache/tajo/jdbc/FetchResultSet.java,83,65,7,0,4,28,4,4.00,-9,3,-1.29,52,13,7.43,39,No
5,tajo-client/src/main/java/org/apache/tajo/jdbc/SQLStates.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Yes
5,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoMemoryResultSet.java,70,30,3,0,2,3,1,1.00,-24,-8,-8.00,21,9,7.00,63,No
5,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSetBase.java,982,713,5,0,2,294,123,58.80,-125,13,-25.00,26,10,5.20,83,Yes
5,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSetMetaData.java,138,0,0,0,0,0,0,0,0,0,0,0,0,0,83,Yes
5,tajo-client/src/main/java/org/apache/tajo/jdbc/WaitingResultSet.java,62,213,3,0,2,213,71,71.00,213,71,71.00,27,11,9.00,0,Yes
5,tajo-client/src/main/java/org/apache/tajo/storage/RowStoreUtil.java,297,310,9,0,4,210,65,23.33,110,39,12.22,52,23,5.78,19,No
5,tajo-common/src/main/java/org/apache/tajo/BuiltinStorages.java,30,64,2,0,2,64,32,32.00,64,32,32.00,26,24,13.00,6,No
5,tajo-common/src/main/java/org/apache/tajo/ConfigKey.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,39,No
5,tajo-common/src/main/java/org/apache/tajo/ExecutionBlockId.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,95,No
5,tajo-common/src/main/java/org/apache/tajo/OverridableConf.java,231,12,3,0,2,12,4,4.00,12,4,4.00,30,12,10.00,39,No
5,tajo-common/src/main/java/org/apache/tajo/QueryId.java,80,12,3,0,2,12,4,4.00,12,4,4.00,33,13,11.00,103,No
5,tajo-common/src/main/java/org/apache/tajo/QueryIdFactory.java,86,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/QueryVars.java,50,12,4,0,2,8,3,2.00,4,2,1.00,48,18,12.00,28,No
5,tajo-common/src/main/java/org/apache/tajo/SessionVars.java,209,36,13,0,4,29,4,2.23,22,4,1.69,49,14,3.77,39,No
5,tajo-common/src/main/java/org/apache/tajo/TajoConstants.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/TaskId.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/annotation/NotNull.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/annotation/NotThreadSafe.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/annotation/Nullable.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,91,No
5,tajo-common/src/main/java/org/apache/tajo/annotation/ThreadSafe.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,No
5,tajo-common/src/main/java/org/apache/tajo/auth/UserRoleInfo.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,26,No
5,tajo-common/src/main/java/org/apache/tajo/common/ProtoObject.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/common/Sleeper.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/common/exception/InvalidAddressException.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/common/exception/NotImplementedException.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/common/type/IPv4.java,173,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/common/type/TajoTypeUtil.java,169,0,0,0,0,0,0,0,0,0,0,0,0,0,36,No
5,tajo-common/src/main/java/org/apache/tajo/common/type/TimeRange.java,74,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/conf/TajoConf.java,705,227,30,0,6,207,71,6.90,187,71,6.23,197,19,6.57,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/AnyDatum.java,70,164,2,0,1,164,82,82.00,164,82,82.00,32,20,16.00,10,No
5,tajo-common/src/main/java/org/apache/tajo/datum/BitDatum.java,119,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/BlobDatum.java,147,10,2,0,1,6,3,3.00,2,1,1.00,34,21,17.00,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/BooleanDatum.java,146,18,2,0,1,4,2,2.00,-10,-5,-5.00,5,4,2.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/CharDatum.java,136,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/DateDatum.java,231,226,4,0,2,106,36,26.50,-14,0,-3.50,22,15,5.50,78,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/Datum.java,238,14,2,0,2,14,7,7.00,14,7,7.00,8,4,4.00,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/DatumFactory.java,409,58,6,0,2,40,14,6.67,22,7,3.67,53,22,8.83,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/Float4Datum.java,329,20,4,0,2,8,2,2.00,-4,0,-1.00,30,16,7.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/Float8Datum.java,319,20,4,0,2,8,2,2.00,-4,0,-1.00,34,17,8.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/Inet4Datum.java,122,12,4,0,2,8,2,2.00,4,1,1.00,5,2,1.25,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/Int2Datum.java,321,20,4,0,2,8,2,2.00,-4,0,-1.00,38,18,9.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/Int4Datum.java,324,20,4,0,2,8,2,2.00,-4,0,-1.00,42,19,10.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/Int8Datum.java,334,20,4,0,2,8,2,2.00,-4,0,-1.00,46,20,11.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/IntervalDatum.java,383,126,4,0,2,48,21,12.00,-30,0,-7.50,50,21,12.50,57,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/NullDatum.java,150,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/NumericDatum.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatum.java,63,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatumFactory.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/datum/TextDatum.java,132,8,2,0,1,2,1,1.00,-4,-2,-2.00,9,6,4.50,103,No
5,tajo-common/src/main/java/org/apache/tajo/datum/TimeDatum.java,166,96,4,0,2,46,12,11.50,-4,0,-1.00,54,22,13.50,78,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/TimestampDatum.java,203,162,4,0,2,60,22,15.00,-42,-1,-10.50,58,23,14.50,78,Yes
5,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/AbstractCharBasedFormatter.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufFormatter.java,155,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufJsonFormat.java,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/TextUtils.java,433,0,0,0,0,0,0,0,0,0,0,0,0,0,90,No
5,tajo-common/src/main/java/org/apache/tajo/exception/InternalException.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/exception/InvalidCastException.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/exception/InvalidOperationException.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/exception/UnimplementedException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/exception/UnknownDataTypeException.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/exception/ValueOutOfRangeException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,50,No
5,tajo-common/src/main/java/org/apache/tajo/exception/ValueTooLongForTypeCharactersException.java,24,81,3,0,2,81,27,27.00,81,27,27.00,14,10,4.67,6,No
5,tajo-common/src/main/java/org/apache/tajo/ha/HAConstants.java,26,3,3,0,2,3,1,1.00,3,1,1.00,21,11,7.00,27,No
5,tajo-common/src/main/java/org/apache/tajo/json/ClassNameSerializer.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/CommonGsonHelper.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,98,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/DataTypeAdapter.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/DatumAdapter.java,73,12,2,0,1,10,5,5.00,8,4,4.00,38,23,19.00,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/GsonHelper.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,98,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/GsonObject.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/GsonSerDerAdapter.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/PathSerializer.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/json/TimeZoneGsonSerdeAdapter.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/EvaluationContext.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/EvaluationFailedException.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/EvaluationResult.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRule.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleDefinition.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleEngine.java,192,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleProvider.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleSession.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/SelfDiagnosisRuleVisibility.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/base/BaseRuleProvider.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/base/CheckHadoopRuntimeVersionRule.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/rule/base/TajoConfValidationRule.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,28,No
5,tajo-common/src/main/java/org/apache/tajo/service/BaseServiceTracker.java,103,93,3,0,2,90,30,30.00,87,29,29.00,27,13,9.00,21,No
5,tajo-common/src/main/java/org/apache/tajo/service/HAServiceTracker.java,60,87,5,0,3,78,24,15.60,69,23,13.80,32,14,6.40,21,No
5,tajo-common/src/main/java/org/apache/tajo/service/ServiceTracker.java,53,84,3,0,2,54,18,18.00,24,8,8.00,33,15,11.00,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/service/ServiceTrackerException.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,21,No
5,tajo-common/src/main/java/org/apache/tajo/service/ServiceTrackerFactory.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,21,No
5,tajo-common/src/main/java/org/apache/tajo/service/TajoMasterInfo.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/storage/EmptyTuple.java,148,562,4,0,3,288,140,72.00,14,139,3.50,46,16,11.50,32,Yes
5,tajo-common/src/main/java/org/apache/tajo/storage/NullTuple.java,156,436,4,0,3,412,175,103.00,388,175,97.00,50,17,12.50,6,No
5,tajo-common/src/main/java/org/apache/tajo/storage/StorageConstants.java,93,18,3,0,2,18,9,6.00,18,9,6.00,23,11,7.67,62,Yes
5,tajo-common/src/main/java/org/apache/tajo/storage/StorageService.java,34,74,2,0,2,74,37,37.00,74,37,37.00,24,12,12.00,0,Yes
5,tajo-common/src/main/java/org/apache/tajo/storage/Tuple.java,55,272,7,0,3,145,44,20.71,18,9,2.57,113,25,16.14,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/storage/VTuple.java,211,488,4,0,3,256,121,64.00,24,18,6.00,56,18,14.00,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/unit/StorageUnit.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/unit/TimeUnit.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/BasicFuture.java,92,208,2,0,2,208,104,104.00,208,104,104.00,25,24,12.50,11,No
5,tajo-common/src/main/java/org/apache/tajo/util/BitArray.java,85,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/Bytes.java,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/BytesUtils.java,215,620,4,0,2,356,89,89.00,92,23,23.00,31,20,7.75,39,No
5,tajo-common/src/main/java/org/apache/tajo/util/ClassSize.java,291,54,3,0,3,42,14,14.00,30,10,10.00,7,5,2.33,72,No
5,tajo-common/src/main/java/org/apache/tajo/util/ClassUtil.java,186,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/CommonTestingUtil.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/Deallocatable.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,33,No
5,tajo-common/src/main/java/org/apache/tajo/util/FileUtil.java,162,146,7,0,3,132,23,18.86,118,23,16.86,89,25,12.71,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/JarUtil.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/KeyValueSet.java,252,197,7,0,3,167,51,23.86,137,43,19.57,102,26,14.57,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/MurmurHash.java,183,0,0,0,0,0,0,0,0,0,0,0,0,0,39,No
5,tajo-common/src/main/java/org/apache/tajo/util/NetUtils.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/NumberUtil.java,949,348,8,0,3,204,54,25.50,60,54,7.50,30,15,3.75,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/Pair.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/PlatformUtil.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,26,No
5,tajo-common/src/main/java/org/apache/tajo/util/ProtoUtil.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,66,No
5,tajo-common/src/main/java/org/apache/tajo/util/ReflectionUtil.java,79,12,2,0,2,6,3,3.00,0,0,0,30,16,15.00,103,No
5,tajo-common/src/main/java/org/apache/tajo/util/SizeOf.java,133,0,0,0,0,0,0,0,0,0,0,0,0,0,33,No
5,tajo-common/src/main/java/org/apache/tajo/util/StringUtils.java,396,234,7,0,3,230,70,32.86,226,70,32.29,79,26,11.29,89,Yes
5,tajo-common/src/main/java/org/apache/tajo/util/TUtil.java,237,108,5,0,2,6,3,1.20,-96,0,-19.20,63,27,12.60,103,No
